"","FIPS","SVI","Est_Hest","Party","NHW","mean_mobility","sum_deaths"
"1362",28133,0.95,0.1913,0.707828810020877,0.2377,0.805574922396251,0.00362405416168857
"1363",28135,0.97,0.1857,0.555158233506168,0.3491,0.822695142459427,0.00296907813744659
"1364",28137,0.87,0.1857,0.324515128006206,0.646,0.828271581231411,0.00303661593870273
"1365",28139,0.86,0.1959,0.193874487038335,0.77,0.836371838628084,0.00308880308880309
"1366",28141,0.67,0.1959,0.117771352313167,0.9319,0.834082118280459,0.00350822886034154
"1367",28143,0.97,0.1857,0.735881346263548,0.1899,0.768579561184939,0.00290697674418605
"1368",28145,0.83,0.1825,0.172345009175776,0.782,0.859491465394498,0.00263751518306438
"1369",28147,0.86,0.1752,0.401842664776754,0.5266,0.871039245881749,0.00328993420131597
"1370",28149,0.86,0.1665,0.501850338828279,0.4707,0.812480813133733,0.00268834974989533
"1371",28151,0.98,0.1913,0.702297365612537,0.2514,0.774038586029575,0.00309731490127309
"1372",28153,0.9,0.193,0.364917933742825,0.574,0.854296382544165,0.00208095922310856
"1373",28155,0.6,0.168,0.195538057742782,0.782,0.851611506748776,0.00330271441841263
"1374",28157,0.92,0.1752,0.674932482199853,0.2782,0.867571134286082,0.00370799536500579
"1375",28159,0.93,0.168,0.441433566433566,0.4994,0.841197361745307,0.00451127819548872
"1376",28161,0.73,0.189,0.43138166047088,0.5802,0.853701390680225,0.00330360092500826
"1377",28163,1,0.1651,0.532145623547638,0.3467,0.836265016279331,0.00239137756820478
"1378",29001,0.45,0.1464,0.366492146596859,0.8983,0.74802531189883,0.00074971392494969
"1379",29003,0.03,0.1545,0.244742869040183,0.9448,0.846101669928736,0.00112917795844625
"1380",29005,0.07,0.1482,0.204125950054289,0.9656,0.802252792360706,0.00116663426015944
"1381",29007,0.62,0.1539,0.259103104637792,0.8666,0.759468602839487,0.00232393256656688
"1382",29009,0.71,0.143,0.19176478241072,0.8563,0.803056881715779,0.00134119422168823
"1383",29011,0.6,0.1576,0.140385894876913,0.9244,0.806802176091354,0.00136123872724179
"1384",29013,0.39,0.1425,0.202200991655581,0.9414,0.800095887022725,0.00185505812515459
"1385",29015,0.55,0.1567,0.211876761590048,0.9481,0.793094532032164,0.00174870133209896
"1386",29017,0.48,0.1434,0.126753422342403,0.9599,0.874831349799991,0.00123629770048628
"1387",29019,0.29,0.1173,0.564355765979033,0.7888,0.746305602506915,0.000548588907421466
"1388",29021,0.72,0.1545,0.37456470260482,0.8327,0.752043881276448,0.00165972254017673
"1389",29023,0.82,0.1666,0.184382505725297,0.8856,0.817625497679056,0.00117707990018362
"1390",29025,0.45,0.1441,0.19407183037646,0.9448,0.810493656072924,0.00177383592017738
"1391",29027,0.32,0.142,0.283780517283055,0.9019,0.805080399811526,0.00113984310394922
"1392",29029,0.34,0.1544,0.230675046934944,0.9425,0.758533724426931,0.00192203865673253
"1393",29031,0.41,0.1434,0.271258224720801,0.8595,0.772819427874509,0.00178772933017205
"1394",29033,0.53,0.1512,0.174977738201247,0.9472,0.808258439912432,0.00276529554096094
"1395",29035,0.75,0.1666,0.145695364238411,0.9619,0.852049203165051,0.00183884988298228
"1396",29037,0.12,0.1425,0.33870824370211,0.8797,0.769966485106074,0.00110606920022689
"1397",29039,0.64,0.1576,0.165152170777441,0.9455,0.83264549006804,0.0015332078890515
"1398",29041,0.19,0.1512,0.227464613856469,0.9496,0.820680716401831,0.0012119579854565
"1399",29043,0.15,0.1425,0.241710277735554,0.9334,0.812502328975861,0.00104972063886224
"1400",29045,0.34,0.1464,0.202388059701493,0.9692,0.813866002975169,0.00102986611740474
"1401",29047,0.14,0.1262,0.479012943026491,0.8112,0.761106584142104,0.000692143965944916
"1402",29049,0.16,0.1441,0.270780738662927,0.9372,0.815956448206653,0.00318830627360573
"1403",29051,0.26,0.142,0.327333677153172,0.816,0.777995443012217,0.00170695159293765
"1404",29053,0.39,0.1512,0.263936157727966,0.8778,0.786109067674745,0.00158111694618556
"1405",29055,0.76,0.138,0.194962170142093,0.9516,0.807594378522014,0.0016304347826087
"1406",29057,0.66,0.1576,0.161179361179361,0.9371,0.796664903231495,0.00224837984393599
"1407",29059,0.7,0.1567,0.172521565195649,0.9456,0.853400547721557,0.00165896433226686
"1408",29061,0.47,0.1482,0.193866943866944,0.9593,0.864570749778529,0.00132882338729162
"1409",29063,0.41,0.1545,0.195460277427491,0.8381,0.786522674742966,0.00255041045668287
"1410",29065,0.63,0.138,0.149936106772682,0.9431,0.810685516955985,0.00122006036088101
"1411",29067,0.52,0.1646,0.146948221000868,0.98,0.845742100041039,0.00219946909366705
"1412",29069,0.96,0.1675,0.212868892114175,0.8037,0.760182510464068,0.0017507122996121
"1413",29071,0.15,0.1453,0.276835084652365,0.9502,0.798506401728367,0.00178902921119201
"1414",29073,0.09,0.138,0.204652946439985,0.9591,0.778377495202261,0.00312797497620019
"1415",29075,0.44,0.1482,0.191922354414527,0.9595,0.771665060281709,0.00319586059960432
"1416",29077,0.44,0.1441,0.397035285296111,0.8753,0.759452436187088,0.0016240966815201
"1417",29079,0.62,0.1482,0.182253649635036,0.9407,0.767897631133672,0.00355329949238579
"1418",29081,0.74,0.1482,0.157312252964427,0.9514,0.771872671881652,0.00167624521072797
"1419",29083,0.6,0.1576,0.246007890287432,0.9352,0.777841034628209,0.00183284457478006
"1420",29085,0.47,0.1567,0.210274790919952,0.9478,0.829705399552948,0.00157166806370495
"1421",29087,0.2,0.1482,0.146067415730337,0.9583,0.76356398415222,0.00295253236429707
"1422",29089,0.4,0.1512,0.284534836890858,0.9055,0.732067071070671,0.0006999300069993
"1423",29091,0.67,0.1646,0.174900809826621,0.9428,0.811952436383851,0.00112171897200688
"1424",29093,0.78,0.1666,0.208103941863026,0.9436,0.817665294924554,0.000592592592592593
"1425",29095,0.54,0.1294,0.612304175845724,0.6219,0.74026188292266,0.000675665103390985
"1426",29097,0.66,0.1574,0.26423152680539,0.8417,0.776080327480901,0.00196986680733219
"1427",29099,0.19,0.1435,0.327514423622446,0.9441,0.781047833434454,0.00112848263514024
"1428",29101,0.35,0.1441,0.310466099808574,0.8576,0.795782924019758,0.00107284229218305
"1429",29103,0.56,0.1464,0.186199342825849,0.962,0.864724537621734,0.0007577671129073
"1430",29105,0.62,0.1567,0.168057066860114,0.9311,0.817779420725453,0.0019875150463287
"1431",29107,0.39,0.1441,0.267064795461332,0.9197,0.793675377478762,0.00180384003913416
"1432",29109,0.79,0.1576,0.182199546485261,0.891,0.813584340953208,0.00229435536435928
"1433",29111,0.45,0.1464,0.216883403129821,0.9262,0.824173997545008,0.00194353518821604
"1434",29113,0.29,0.1539,0.232191179054648,0.9303,0.804556878458868,0.00084727094030129
"1435",29115,0.27,0.1482,0.226144022703086,0.9482,0.699790268456376,0.0014261744966443
"1436",29117,0.37,0.1482,0.211172682342369,0.9236,0.778167116630427,0.00295527681092796
"1437",29119,0.86,0.143,0.161612758310872,0.7727,0.863101275807525,0.00135744624950738
"1438",29121,0.59,0.1464,0.214784181959163,0.936,0.761215298449869,0.0011245617516703
"1439",29123,0.48,0.1666,0.181866857040871,0.9464,0.754731505993088,0.00132362673726009
"1440",29125,0.51,0.138,0.172970675733107,0.9546,0.822402041572445,0.000804875244337128
"1441",29127,0.55,0.1464,0.244110696043303,0.9004,0.754190494024555,0.00185769365580091
"1442",29129,0.3,0.1482,0.125921724333522,0.9575,0.868429945012748,0.000552944429084877
"1443",29131,0.5,0.1544,0.166857704273784,0.9483,0.809695501038131,0.0022639447285218
"1444",29133,0.91,0.1675,0.249840933191941,0.7147,0.776645810381026,0.00212443095599393
"1445",29135,0.51,0.142,0.185479296653432,0.9162,0.784092877595454,0.00198363501115795
"1446",29137,0.39,0.1464,0.212100611828688,0.9291,0.791698801994961,0.001388246182323
"1447",29139,0.53,0.1539,0.21293848052177,0.9405,0.735717927259785,0.00103887109341183
"1448",29141,0.63,0.1544,0.205423873585309,0.9413,0.796098477125672,0.00213312648470451
"1449",29143,0.9,0.1675,0.242946490618485,0.7986,0.756810808729387,0.00298664792691497
"1450",29145,0.43,0.1574,0.208246832271458,0.8611,0.811442717257225,0.00140806374064153
"1451",29147,0.22,0.1482,0.293578925704878,0.9259,0.754029847784731,0.00117689661415897
"1452",29149,0.49,0.1646,0.176231263383298,0.9404,0.814112609617881,0.000474878905879001
"1453",29151,0.05,0.142,0.138970785312249,0.985,0.850492716366752,0.00124862284245318
"1454",29153,0.58,0.1646,0.156146179401993,0.9529,0.846244216747814,0.00218007412252017
"1455",29155,0.93,0.1675,0.274647887323944,0.6852,0.776891982143485,0.0024675735526732
"1456",29157,0.23,0.1638,0.178521617852162,0.9515,0.785440623997801,0.00161998327759197
"1457",29159,0.8,0.1512,0.256640017170145,0.8492,0.796560831410659,0.00188951085287796
"1458",29161,0.66,0.138,0.294868441701104,0.8873,0.745098774397794,0.00293899894555
"1459",29163,0.54,0.1539,0.226517150395778,0.8806,0.771989138098539,0.00142060976942411
"1460",29165,0.1,0.1228,0.484508699372504,0.8101,0.759936682307176,0.000450113965025187
"1461",29167,0.6,0.1567,0.195792331184255,0.9374,0.821214320136931,0.00115089116302218
"1462",29169,0.65,0.1544,0.265832681782643,0.6938,0.794935097704327,0.00104548824300949
"1463",29171,0.58,0.1482,0.153944562899787,0.9596,0.791997917849707,0.000851788756388416
"1464",29173,0.1,0.1464,0.21514015354401,0.9546,0.793259126329744,0.00126103404791929
"1465",29175,0.56,0.1512,0.236599066933257,0.8848,0.774009688896958,0.00125262647486666
"1466",29177,0.26,0.1441,0.27143356032827,0.9366,0.822855133028708,0.00117299504735424
"1467",29179,0.56,0.1666,0.162170447578173,0.9374,0.817639110402268,0.000478468899521531
"1468",29181,0.71,0.1666,0.146861777150917,0.9505,0.837814322119865,0.00135460565924142
"1469",29183,0.04,0.1107,0.410840725223592,0.8714,0.74600006555901,0.00118152737909866
"1470",29185,0.5,0.1576,0.200813008130081,0.9449,0.836611566339139,0.000851335532616793
"1471",29186,0.19,0.1638,0.290377822969068,0.9566,0.842504796128189,0.000950039119257852
"1472",29187,0.7,0.1638,0.255634186173108,0.9177,0.76774019986977,0.00172580525180391
"1473",29189,0.26,0.1067,0.621917429175732,0.6604,0.731271898735363,0.00227619052408708
"1474",29195,0.82,0.1512,0.310422234099412,0.8027,0.788396157089181,0.00171345722947146
"1475",29197,0.38,0.1464,0.188479029813037,0.969,0.831065212207916,0.00150214592274678
"1476",29199,0.53,0.1464,0.19917864476386,0.9927,0.835665148012149,0.000815993472052224
"1477",29201,0.78,0.1434,0.214187878096108,0.8324,0.808019138002605,0.00229885057471264
"1478",29203,0.64,0.1646,0.182381813484888,0.9387,0.813005143277002,0.00159196669115846
"1479",29205,0.4,0.1464,0.179829890643985,0.9521,0.761495222034851,0.00118043844856661
"1480",29207,0.46,0.1675,0.136736074569646,0.9539,0.799917407053438,0.00141257536606374
"1481",29209,0.35,0.143,0.191521905386212,0.948,0.80867920030731,0.00147095643465198
"1482",29211,0.63,0.1482,0.194942903752039,0.7679,0.766222331709275,0.00229922811627525
"1483",29213,0.82,0.143,0.206561689944674,0.8879,0.784142723619213,0.00184165355457016
"1484",29215,0.83,0.1646,0.153296408790423,0.9101,0.833582517014068,0.000905583116780849
"1485",29217,0.45,0.1576,0.210090527710311,0.9392,0.811758038980477,0.00223702767105967
"1486",29219,0.38,0.1539,0.265076982935912,0.9167,0.800731792511231,0.000701281943392522
"1487",29221,0.79,0.1638,0.183128616384123,0.9424,0.827526325410322,0.00210270926000809
"1488",29223,0.76,0.1666,0.144890260631001,0.9484,0.794259302415909,0.00108754758020663
"1489",29225,0.64,0.1425,0.193627052511787,0.9406,0.817544086670339,0.00138916952919782
"1490",29227,0.22,0.1482,0.196886446886447,0.964,0.704591795122747,0.000496770988574267
"1491",29229,0.9,0.1646,0.135483122607586,0.95,0.831876021409347,0.00185904095357865
"1492",29510,0.78,0.1209,0.836777817471478,0.4364,0.70366020528257,0.00175662727563079
"1493",30001,0.25,0.2268,0.290725004519978,0.903,0.733641289655253,0.00116365175076695
"1494",30003,0.83,0.2639,0.530225627926777,0.2677,0.772815151287634,0.00578121480591636
"1495",30005,0.92,0.267,0.519620667102682,0.4456,0.703290009812237,0.00374195479718605
"1496",30007,0.04,0.2268,0.208333333333333,0.944,0.842859815082037,0.000962000962000962
"1497",30009,0.04,0.2195,0.351429815648135,0.9426,0.757384097384097,0.00167832167832168
"1498",30011,0.05,0.2639,0.0871613663133098,0.9684,0.88971607691844,0.00319488817891374
"1499",30013,0.41,0.267,0.398648474375177,0.8522,0.738605267118742,0.0023105474030922
"1500",30015,0.48,0.267,0.343858431644691,0.7692,0.66346495119787,0.00124223602484472
"1501",30017,0.29,0.2639,0.264731596432943,0.918,0.677191136058002,0.00157867040870023
"1502",30019,0.02,0.2639,0.196177062374245,0.9301,0.782206255283178,0.00414201183431953
"1503",30021,0.08,0.2639,0.203813559322034,0.9226,0.759520492279113,0.00359921049576222
"1504",30023,0.47,0.2268,0.539595619208088,0.9012,0.672266289812789,0.00175054704595186
"1505",30025,0.02,0.2639,0.111182934712346,0.9435,0.787577106270009,0.000702740688685875
"1506",30027,0.24,0.267,0.23503534956795,0.9406,0.753001508295626,0.00280542986425339
"1507",30029,0.09,0.2461,0.346002218619336,0.9276,0.759463715112411,0.000963335452671329
"1508",30031,0.04,0.2195,0.538900203665988,0.9161,0.741077048420086,0.00055927434154185
"1509",30033,0.01,0.2639,0.0509316770186335,0.9923,0.720238236480554,0.00158982511923688
"1510",30035,0.86,0.2461,0.657080451401529,0.2994,0.617661197152944,0.00247218788627936
"1511",30037,0.05,0.2639,0.158536585365854,0.8956,0.741423984054922,0.00243605359317905
"1512",30039,0.08,0.2268,0.310160427807487,0.9426,0.744269702262108,0.000591891092039065
"1513",30041,0.7,0.267,0.429662727010666,0.6918,0.726339851438432,0.00272991992234894
"1514",30043,0.05,0.2268,0.329360100376412,0.9266,0.7521718080899,0.000654610915637018
"1515",30045,0.02,0.267,0.209125475285171,0.9268,0.861455056555786,0.00049825610363727
"1516",30047,0.65,0.2397,0.425914521492795,0.6504,0.760721047562764,0.00118195547967693
"1517",30049,0.13,0.2268,0.479757970451011,0.9137,0.74972694284898,0.00128182970388294
"1518",30051,0.41,0.267,0.232710280373832,0.983,0.754227030992114,0.000427899015832264
"1519",30053,0.42,0.2461,0.246371773702963,0.9262,0.673645172950728,0.001001001001001
"1520",30055,0.08,0.2639,0.13951395139514,0.8877,0.85244151836969,0.000600961538461538
"1521",30057,0.17,0.2268,0.297047970479705,0.9246,0.723674095607235,0.00104651162790698
"1522",30059,0.05,0.267,0.236480293308891,0.9264,0.719936835692643,0.0037593984962406
"1523",30061,0.56,0.2397,0.272871917263325,0.9141,0.755872059232305,0.000454855583352286
"1524",30063,0.18,0.2397,0.622015953173419,0.8924,0.739312548678243,0.000802675585284281
"1525",30065,0.36,0.2639,0.145627644569817,0.9112,0.804929011679497,0.00302180012950572
"1526",30067,0.07,0.2195,0.467049977885891,0.9334,0.719419520387544,0.00120438395760568
"1527",30069,0,0.267,0.115727002967359,0.9448,0.635032586376216,0
"1528",30071,0.41,0.2639,0.17687074829932,0.8381,0.637606783566571,0.00404653515427415
"1529",30073,0.83,0.267,0.307770961145194,0.8118,0.656001522585011,0.000676704449331754
"1530",30075,0.04,0.2639,0.137010676156584,0.9303,0.7953014088567,0.00356718192627824
"1531",30077,0.25,0.2268,0.242034116511104,0.8938,0.660965973230124,0.00159651669085631
"1532",30079,0.08,0.2639,0.172839506172839,0.9776,0.683647055513351,0.000928505106778087
"1533",30081,0.19,0.2397,0.314345159091724,0.9295,0.765561607561108,0.00107291238643108
"1534",30083,0.21,0.2639,0.154185022026432,0.8882,0.77907757104508,0.00166620383226881
"1535",30085,0.89,0.2639,0.488991295442908,0.3435,0.632475816874672,0.00508905852417303
"1536",30087,0.61,0.2639,0.325373134328358,0.5483,0.625360548531076,0.00559471858565514
"1537",30089,0.35,0.2397,0.24331550802139,0.9011,0.750598530504417,0.00132089490629902
"1538",30091,0.09,0.2639,0.29033889731917,0.9107,0.723452033175515,0.00151103052281656
"1539",30093,0.53,0.2268,0.572972376909081,0.9044,0.739240700017067,0.00246312473149076
"1540",30095,0.04,0.2195,0.205767176931292,0.9278,0.776971121712877,0.00145198091682224
"1541",30097,0.01,0.2195,0.22980326496442,0.9411,0.812955282014688,0.00187316028900187
"1542",30099,0.3,0.267,0.278561549100968,0.9361,0.776044773421543,0.000976085895558809
"1543",30101,0.48,0.267,0.226369365002424,0.8708,0.645933042417417,0.00232263513513514
"1544",30103,0.06,0.2639,0.172949002217295,0.9431,0.849104517508688,0.0014367816091954
"1545",30105,0.12,0.2639,0.247298919567827,0.845,0.72661836728562,0.00256895619253651
"1546",30107,0.54,0.267,0.21469465648855,0.9337,0.772812793979304,0.00235183443085607
"1547",30109,0.39,0.2639,0.129848229342327,0.9323,0.837864715264096,0.00206398348813209
"1548",30111,0.25,0.2531,0.376655903549373,0.8636,0.760017749619954,0.00168009919404836
"1549",31001,0.36,0.0893,0.294656595328018,0.8589,0.773112807649184,0.00146669642572458
"1550",31003,0.1,0.0848,0.127503526093089,0.9511,0.802673247238982,0.0012702445220705
"1551",31005,0.01,0.087,0.0747330960854092,0.9578,0.703852529006982,0
"1552",31007,0,0.0842,0.106172839506173,0.903,0.855341621740565,0
"1553",31009,0.09,0.0903,0.111111111111111,1,0.864172043010753,0
"1554",31011,0.03,0.0848,0.158312182741117,0.9636,0.746458226331108,0.000963020030816641
"1555",31013,0.36,0.0842,0.207995250346329,0.814,0.7466472430884,0.000834647129741259
"1556",31015,0.09,0.0842,0.117903930131004,0.9499,0.855101770978355,0.00156331422615946
"1557",31017,0.13,0.0842,0.114990969295605,0.9556,0.765505734160556,0.000676818950930626
"1558",31019,0.27,0.0893,0.276207046541975,0.8702,0.780846468807679,0.00116796552487968
"1559",31021,0.25,0.0848,0.291792478726324,0.9293,0.747675508764687,0.0018578727357176
"1560",31023,0.12,0.0891,0.197734994337486,0.9442,0.84755662286538,0.00149700598802395
"1561",31025,0.01,0.0854,0.318818145107013,0.9358,0.812133370631239,0.00072386467540384
"1562",31027,0.01,0.0848,0.147989385588896,0.9643,0.801660980189902,0.00154725065460605
"1563",31029,0.16,0.087,0.114954221770092,0.8705,0.813891012572205,0.000764525993883792
"1564",31031,0.23,0.0842,0.115946534037924,0.879,0.728088806859241,0.0012304447178766
"1565",31033,0.12,0.0842,0.183161953727506,0.895,0.724374922060107,0.0021324354657688
"1566",31035,0.16,0.0893,0.181609195402299,0.8923,0.790350099414262,0.00209576011607287
"1567",31037,0.52,0.0848,0.279978148046982,0.4894,0.764357082827528,0.00196096741058922
"1568",31039,0.19,0.0848,0.19876627827279,0.8811,0.80565761047052,0.00169568166402894
"1569",31041,0.18,0.0903,0.133764465622873,0.9457,0.790856041157609,0.00185580402709474
"1570",31043,0.86,0.0848,0.411394302848576,0.4798,0.80869185127827,0.00334565065414961
"1571",31045,0.17,0.0842,0.269623722900573,0.8511,0.753177513874335,0.00209570380719525
"1572",31047,0.79,0.087,0.276798581088571,0.5879,0.753163980063108,0.00131383767747404
"1573",31049,0.17,0.0842,0.139328063241107,0.8782,0.82973337049424,0.00111482720178372
"1574",31051,0.38,0.0848,0.218017414601474,0.8425,0.832791183660595,0.00177430801987225
"1575",31053,0.57,0.0854,0.335430784123911,0.8367,0.746971896547526,0.00169561055654314
"1576",31055,0.47,0.0811,0.557866342125866,0.694,0.754598325057758,0.00125672338258125
"1577",31057,0.3,0.087,0.106275303643725,0.8761,0.728268359913369,0.00236266981689309
"1578",31059,0.06,0.0891,0.227064220183486,0.9364,0.727287521868262,0.00201391431709996
"1579",31061,0.08,0.0893,0.161120840630473,0.9568,0.847935548841893,0.00134273246055723
"1580",31063,0.1,0.087,0.133286318758815,0.961,0.78068032821554,0.000380662352493338
"1581",31065,0.18,0.087,0.155737704918033,0.9336,0.795700266134398,0.00106928999144568
"1582",31067,0.11,0.0891,0.312557710064635,0.9447,0.806669939615995,0.000976153953423511
"1583",31069,0.01,0.0842,0.13678844519966,0.9426,0.813542874724859,0.000544365813826892
"1584",31071,0.04,0.0903,0.124765478424015,0.9705,0.568626206196039,0.00203148806500762
"1585",31073,0.01,0.087,0.194043321299639,0.926,0.90752312286068,0.00251256281407035
"1586",31075,0.13,0.087,0.0506329113924051,0.9571,0.858675032832336,0.00160513643659711
"1587",31077,0.04,0.0903,0.183935742971888,0.9614,0.822014714204867,0.000848896434634975
"1588",31079,0.67,0.0903,0.321784666945957,0.6667,0.768692245570156,0.00193959545580493
"1589",31081,0.01,0.0903,0.206007002026903,0.9468,0.765010546260546,0.00171600171600172
"1590",31083,0.12,0.0893,0.148655772272008,0.954,0.844822485207101,0
"1591",31085,0.04,0.087,0.0643939393939394,0.9171,0.870123352866902,0
"1592",31087,0.19,0.087,0.121612230715775,0.9915,0.869368010298495,0.00181028240405503
"1593",31089,0.1,0.0842,0.125756186984418,0.9327,0.800445349491739,0.00168868580510579
"1594",31091,0.15,0.087,0.135632183908046,0.9192,0.826934355966614,0.00293255131964809
"1595",31093,0.08,0.0903,0.188701223063483,0.955,0.83385915007327,0.00263770364623739
"1596",31095,0.22,0.0891,0.279735682819383,0.9346,0.715033109235202,0.000141924496168039
"1597",31097,0.58,0.0891,0.298845265588915,0.8039,0.852335721641578,0.00177479787024256
"1598",31099,0.09,0.0893,0.19897814362759,0.921,0.828748610041913,0.000769822940723634
"1599",31101,0.23,0.087,0.177153471093569,0.8969,0.74145990650845,0.000995767986059248
"1600",31103,0,0.0842,0.0933333333333333,0.9855,0.915290493710961,0
"1601",31105,0.56,0.0842,0.146368104860732,0.8621,0.793651339941263,0.00220264317180617
"1602",31107,0.33,0.0848,0.195633376567229,0.8564,0.783298661119112,0.00156024963994239
"1603",31109,0.3,0.0778,0.54003346786101,0.8122,0.77924096649848,0.00054530069886239
"1604",31111,0.37,0.087,0.220246972498956,0.8773,0.768205398627234,0.00171850833476542
"1605",31113,0.11,0.087,0.0853932584269663,0.9439,0.820761797541983,0
"1606",31115,0,0.0903,0.168539325842697,0.9785,0.79570915239907,0
"1607",31117,0.08,0.087,0.0582191780821918,0.9848,0.877553902645702,0
"1608",31119,0.51,0.0848,0.225580490335971,0.7973,0.789225935094744,0.0012535969685746
"1609",31121,0.2,0.0903,0.178519942335416,0.9249,0.833863457267713,0.00180528691166989
"1610",31123,0.42,0.0842,0.154461784713886,0.8176,0.739303580832017,0.0032313657906075
"1611",31125,0.08,0.0848,0.19988864142539,0.9644,0.784811025859619,0.00284171639670361
"1612",31127,0.17,0.0891,0.2750074649149,0.938,0.795348058902276,0.00215146299483649
"1613",31129,0.17,0.0893,0.180494263018535,0.946,0.819618557805636,0.00265188042430087
"1614",31131,0.23,0.0891,0.305934389974198,0.8876,0.816427063264196,0.000624531601299026
"1615",31133,0.23,0.0891,0.231155778894472,0.9543,0.851030561478323,0.000382701875239189
"1616",31135,0.05,0.087,0.130921052631579,0.9517,0.803595449479227,0.00380491179522657
"1617",31137,0.12,0.0893,0.153188022000407,0.9219,0.769125279807148,0.00110692937790569
"1618",31139,0.02,0.0848,0.121765601217656,0.9616,0.762145977118697,0.00293788472299944
"1619",31141,0.3,0.0848,0.21105787906254,0.7836,0.773889109445793,0.00149387511204063
"1620",31143,0.19,0.0891,0.187876639489543,0.9282,0.783625871219387,0.00172645309802417
"1621",31145,0.24,0.087,0.151986506746627,0.917,0.769542096647188,0.00130548302872063
"1622",31147,0.1,0.0891,0.244777586630622,0.9219,0.805610298792117,0.00241576605212969
"1623",31149,0.01,0.0842,0.101449275362319,0.9653,0.699105797468076,0.00147383935151069
"1624",31151,0.6,0.0891,0.353569521096671,0.69,0.809726374100498,0.000210911136107986
"1625",31153,0.1,0.0819,0.442195632344261,0.8096,0.78019456275702,0.000710485266779205
"1626",31155,0.04,0.0854,0.26778679958196,0.9526,0.81770054990052,0.000741495968115673
"1627",31157,0.57,0.0842,0.277000264061262,0.72,0.803774372969801,0.00261103936212028
"1628",31159,0.05,0.0891,0.273073476702509,0.9468,0.832929655426033,0.00185142328164777
"1629",31161,0.6,0.0842,0.129179331306991,0.8111,0.75923719659423,0.00362180709111704
"1630",31163,0.07,0.0903,0.206006006006006,0.9634,0.777088192824614,0.00133288903698767
"1631",31165,0.02,0.0842,0.100840336134454,0.9262,0.901181627596722,0
"1632",31167,0.06,0.0848,0.172001293242806,0.9181,0.834942755255255,0.00185810810810811
"1633",31169,0.06,0.0891,0.212824010914052,0.949,0.733676460790193,0.000799520287827304
"1634",31171,0,0.087,0.106635071090047,0.9504,0.806065916671378,0.00138504155124654
"1635",31173,0.89,0.0848,0.4874022589053,0.3573,0.728791758951643,0.00166112956810631
"1636",31175,0.15,0.0903,0.17812364894077,0.9475,0.788429934263268,0.000721500721500722
"1637",31177,0.04,0.0854,0.292823597264563,0.945,0.803887200433102,0.0011577982536543
"1638",31179,0.08,0.0848,0.250674515575178,0.8993,0.736115550819866,0.000852424080980288
"1639",31181,0.11,0.0893,0.181473456121343,0.9152,0.768788038109805,0.00200745626613135
"1640",31183,0,0.0903,0.118712273641851,0.9693,0.925381571509327,0
"1641",31185,0.18,0.0891,0.233960097602986,0.9053,0.772417777452868,0.000877257109437824
"1642",32001,0.6,0.139,0.245592851968124,0.7322,0.74176390951954,0.00200730659600947
"1643",32003,0.74,0.1183,0.547713957652433,0.4277,0.739438924333171,0.00196231109777806
"1644",32005,0.18,0.1233,0.348513598987982,0.8077,0.706131681075835,0.000756568857989981
"1645",32007,0.52,0.139,0.21396375246502,0.6674,0.759365021851674,0.00107999545265073
"1646",32009,0.64,0.139,0.156118143459916,0.7988,0.813657022503048,0
"1647",32011,0.07,0.139,0.105,0.8989,0.808752258912436,0
"1648",32013,0.59,0.139,0.223235527359239,0.6537,0.750011552756488,0.0008912126433367
"1649",32015,0.83,0.139,0.184112843355605,0.6408,0.652998714549691,0.00162689804772234
"1650",32017,0.42,0.139,0.137672090112641,0.8695,0.737180311702789,0.00038587690526722
"1651",32019,0.58,0.1233,0.288324769455882,0.7488,0.76082158433435,0.0011302382194401
"1652",32021,0.88,0.139,0.368117229129663,0.6031,0.720628314218769,0.00155382907880133
"1653",32023,0.73,0.139,0.293681495809155,0.763,0.707101716370074,0.00232143240977581
"1654",32027,0.9,0.139,0.240122914837577,0.6515,0.647990499793474,0.00312267657992565
"1655",32029,0.07,0.1233,0.320996441281139,0.846,0.759004365753092,0.000727625515401407
"1656",32031,0.53,0.1107,0.52321061056483,0.6308,0.746547873679141,0.00144638922291573
"1657",32033,0.37,0.139,0.201548568747067,0.7159,0.665618475991649,0.000626304801670146
"1658",32510,0.84,0.1233,0.441451747088186,0.6698,0.72052305464067,0.00221761213248444
"1659",34001,0.79,0.0538,0.533888864777281,0.564,0.747823997514535,0.00262449273713354
"1660",34003,0.24,0.0386,0.583149123951842,0.5656,0.721399865329911,0.00310447735576624
"1661",34005,0.21,0.0505,0.59934480887028,0.6743,0.752714086600452,0.00194678780012979
"1662",34007,0.61,0.0538,0.67004883799259,0.5667,0.730271511035683,0.00260626965808506
"1663",34009,0.34,0.0558,0.419289304541235,0.8527,0.724464182619429,0.00225991155923033
"1664",34011,0.96,0.0634,0.530716115019289,0.4641,0.77286183986014,0.00296936339256455
"1665",34013,0.84,0.0535,0.779503060225829,0.3055,0.713581622344039,0.00376983009480897
"1666",34015,0.17,0.0537,0.509885792921749,0.785,0.764582120289939,0.00220823217984062
"1667",34017,0.64,0.0466,0.734177624924135,0.2879,0.659719944830698,0.00341914154115686
"1668",34019,0.03,0.042,0.47762982689747,0.8553,0.78376858103401,0.00143120180749532
"1669",34021,0.56,0.0481,0.703507432265621,0.4971,0.731487126986074,0.00260729934953597
